"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"757_i","Amigos","High","Low",0,-0.01712582595971,-0.699564933025042,0.665313281105622,0.998,"ns",1,"Suspect related to TOP19 Psoriasis feature - Unknown FeatureID=3668 (predicted molecular formula: C14H39N8O6P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)","464.3143 OR 486.2965","228","Pseudoalkaloids (transamidation) OR Tryptophan alkaloids","Carboline alkaloids OR Phenylalanine-derived alkaloids","Alkaloids OR Fatty acids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Diazinanes","Piperazines","N-arylpiperazines"
"757_i","Amigos","High","Medium",0,0.0102793613353476,-0.719683031134714,0.740241753805409,0.999,"ns",1,"Suspect related to TOP19 Psoriasis feature - Unknown FeatureID=3668 (predicted molecular formula: C14H39N8O6P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)","464.3143 OR 486.2965","228","Pseudoalkaloids (transamidation) OR Tryptophan alkaloids","Carboline alkaloids OR Phenylalanine-derived alkaloids","Alkaloids OR Fatty acids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Diazinanes","Piperazines","N-arylpiperazines"
"757_i","Amigos","Low","Medium",0,0.0274051872950576,-0.39769829195324,0.452508666543355,0.987,"ns",1,"Suspect related to TOP19 Psoriasis feature - Unknown FeatureID=3668 (predicted molecular formula: C14H39N8O6P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)","464.3143 OR 486.2965","228","Pseudoalkaloids (transamidation) OR Tryptophan alkaloids","Carboline alkaloids OR Phenylalanine-derived alkaloids","Alkaloids OR Fatty acids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Diazinanes","Piperazines","N-arylpiperazines"
"759","Amigos","High","Low",0,0.716866928572248,-0.929998629874146,2.36373248701864,0.557,"ns",1,NA,"652.2659","33","Saccharides","Polysaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"759","Amigos","High","Medium",0,0.627483534978656,-1.13406545990476,2.38903252986208,0.675,"ns",1,NA,"652.2659","33","Saccharides","Polysaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"759","Amigos","Low","Medium",0,-0.0893833935935922,-1.11524529321467,0.936478506027484,0.977,"ns",1,NA,"652.2659","33","Saccharides","Polysaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides"
"759_i","Amigos","High","Low",0,-0.167187905298231,-1.24891153045542,0.914535719858955,0.928,"ns",1,"Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C21H41NO5) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","388.3064 OR 393.2617",NA,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"759_i","Amigos","High","Medium",0,-0.0565537443303757,-1.21360579078576,1.10049830212501,0.993,"ns",1,"Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C21H41NO5) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","388.3064 OR 393.2617",NA,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"759_i","Amigos","Low","Medium",0,0.110634160967855,-0.563190758909396,0.784459080845107,0.92,"ns",1,"Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C21H41NO5) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","388.3064 OR 393.2617",NA,"Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Glycerolipids","Monoradylglycerols","Monoacylglycerols"
"7621","Amigos","High","Low",0,0.104940429551418,-0.863350955447452,1.07323181455029,0.964,"ns",1,NA,"184.1528","27","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7621","Amigos","High","Medium",0,0.284295809300337,-0.751424870661017,1.32001648926169,0.792,"ns",1,NA,"184.1528","27","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7621","Amigos","Low","Medium",0,0.179355379748919,-0.423810576638405,0.782521336136243,0.76,"ns",1,NA,"184.1528","27","Small peptides","Dipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"7656","Amigos","High","Low",0,0.194967628759557,-1.53822941742933,1.92816467494844,0.961,"ns",1,NA,"386.2317",NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7656","Amigos","High","Medium",0,0.125785082967035,-1.72810730004519,1.97967746597926,0.986,"ns",1,NA,"386.2317",NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7656","Amigos","Low","Medium",0,-0.069182545792521,-1.14882186735214,1.0104567757671,0.987,"ns",1,NA,"386.2317",NA,"Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"76_i","Amigos","High","Low",0,-0.16507493167958,-0.644926302470566,0.314776439111405,0.693,"ns",1,NA,"155.107 OR 195.1009",NA,NA,NA,NA,NA,NA,NA,NA
"76_i","Amigos","High","Medium",0,-0.199845392592079,-0.713112365463688,0.313421580279529,0.626,"ns",1,NA,"155.107 OR 195.1009",NA,NA,NA,NA,NA,NA,NA,NA
"76_i","Amigos","Low","Medium",0,-0.0347704609124989,-0.33367842959927,0.264137507774273,0.959,"ns",1,NA,"155.107 OR 195.1009",NA,NA,NA,NA,NA,NA,NA,NA
"770","Amigos","High","Low",0,-0.109426440242835,-1.21519249496825,0.996339614482577,0.97,"ns",1,"PHOSPHOCHOLINE CHLORIDE - 30.00 eV","184.0735","55","Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"770","Amigos","High","Medium",0,0.0653193740357363,-1.11744935428433,1.2480881023558,0.991,"ns",1,"PHOSPHOCHOLINE CHLORIDE - 30.00 eV","184.0735","55","Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"770","Amigos","Low","Medium",0,0.174745814278571,-0.514055563356188,0.863547191913331,0.819,"ns",1,"PHOSPHOCHOLINE CHLORIDE - 30.00 eV","184.0735","55","Fatty esters","Wax monoesters","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"770_i","Amigos","High","Low",0,0.387436722555059,-1.40825588872005,2.18312933383017,0.865,"ns",1,NA,"293.1751 OR 310.2018","9","Macrolides OR Sesquiterpenoids","Prenyl quinone meroterpenoids","Terpenoids","Organic oxygen compounds OR Organoheterocyclic compounds","Benzopyrans OR Organooxygen compounds","1-benzopyrans OR Ethers",""
"770_i","Amigos","High","Medium",0,0.65862474697995,-1.26211522981289,2.57936472377279,0.695,"ns",1,NA,"293.1751 OR 310.2018","9","Macrolides OR Sesquiterpenoids","Prenyl quinone meroterpenoids","Terpenoids","Organic oxygen compounds OR Organoheterocyclic compounds","Benzopyrans OR Organooxygen compounds","1-benzopyrans OR Ethers",""
"770_i","Amigos","Low","Medium",0,0.27118802442489,-0.847380898150691,1.38975694700047,0.833,"ns",1,NA,"293.1751 OR 310.2018","9","Macrolides OR Sesquiterpenoids","Prenyl quinone meroterpenoids","Terpenoids","Organic oxygen compounds OR Organoheterocyclic compounds","Benzopyrans OR Organooxygen compounds","1-benzopyrans OR Ethers",""
"771","Amigos","High","Low",0,-0.0423525892372183,-0.874005178005788,0.789299999531352,0.992,"ns",1,NA,"302.1965","107","Peptide alkaloids","Pyrrolidine alkaloids","Alkaloids","Organoheterocyclic compounds","Piperidines",NA,NA
"771","Amigos","High","Medium",0,0.3701302591612,-0.519436453995097,1.2596969723175,0.586,"ns",1,NA,"302.1965","107","Peptide alkaloids","Pyrrolidine alkaloids","Alkaloids","Organoheterocyclic compounds","Piperidines",NA,NA
"771","Amigos","Low","Medium",0,0.412482848398418,-0.105568367235576,0.930534064032412,0.146,"ns",1,NA,"302.1965","107","Peptide alkaloids","Pyrrolidine alkaloids","Alkaloids","Organoheterocyclic compounds","Piperidines",NA,NA
"771_i","Amigos","High","Low",0,-0.0858810337548639,-1.53646379078616,1.36470172327643,0.989,"ns",1,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 OR Suspect related to Spectral Match to 9-OxoOTrE from NIST14 (predicted molecular formula: C18H30O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)","277.2166 OR 295.2272 OR 317.2092 OR 333.1834 OR 339.1911 OR 611.4287","9 OR 89","Diterpenoids OR Fatty Acids and Conjugates","Labdane diterpenoids OR Other Octadecanoids OR Oxo fatty acids","Fatty acids OR Terpenoids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"771_i","Amigos","High","Medium",0,0.0573345567178327,-1.4942630127002,1.60893212613587,0.996,"ns",1,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 OR Suspect related to Spectral Match to 9-OxoOTrE from NIST14 (predicted molecular formula: C18H30O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)","277.2166 OR 295.2272 OR 317.2092 OR 333.1834 OR 339.1911 OR 611.4287","9 OR 89","Diterpenoids OR Fatty Acids and Conjugates","Labdane diterpenoids OR Other Octadecanoids OR Oxo fatty acids","Fatty acids OR Terpenoids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"771_i","Amigos","Low","Medium",0,0.143215590472697,-0.760378254849767,1.04680943579516,0.925,"ns",1,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 OR Suspect related to Spectral Match to 9-OxoOTrE from NIST14 (predicted molecular formula: C18H30O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)","277.2166 OR 295.2272 OR 317.2092 OR 333.1834 OR 339.1911 OR 611.4287","9 OR 89","Diterpenoids OR Fatty Acids and Conjugates","Labdane diterpenoids OR Other Octadecanoids OR Oxo fatty acids","Fatty acids OR Terpenoids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",""
"7748","Amigos","High","Low",0,0.13676634690779,-0.611088557467765,0.884621251283345,0.901,"ns",1,NA,"708.708",NA,NA,NA,NA,NA,NA,NA,NA
"7748","Amigos","High","Medium",0,0.0637328252090645,-0.7362007506465,0.863666401064629,0.98,"ns",1,NA,"708.708",NA,NA,NA,NA,NA,NA,NA,NA
"7748","Amigos","Low","Medium",0,-0.0730335216987257,-0.538885666646972,0.392818623249521,0.926,"ns",1,NA,"708.708",NA,NA,NA,NA,NA,NA,NA,NA
"774_i","Amigos","High","Low",0,-0.026505653502965,-1.21381654789924,1.16080524089331,0.998,"ns",1,NA,"319.228 OR 343.227 OR 365.2099","89","Histidine alkaloids OR Peptide alkaloids","Imidazole alkaloids OR Simple amide alkaloids","Alkaloids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Heteroaromatic compounds","Benzoic acids and derivatives",""
"774_i","Amigos","High","Medium",0,0.345433275602193,-0.924558863046306,1.61542541425069,0.795,"ns",1,NA,"319.228 OR 343.227 OR 365.2099","89","Histidine alkaloids OR Peptide alkaloids","Imidazole alkaloids OR Simple amide alkaloids","Alkaloids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Heteroaromatic compounds","Benzoic acids and derivatives",""
"774_i","Amigos","Low","Medium",0,0.371938929105158,-0.367658182097533,1.11153604030785,0.459,"ns",1,NA,"319.228 OR 343.227 OR 365.2099","89","Histidine alkaloids OR Peptide alkaloids","Imidazole alkaloids OR Simple amide alkaloids","Alkaloids","Benzenoids OR Organoheterocyclic compounds","Benzene and substituted derivatives OR Heteroaromatic compounds","Benzoic acids and derivatives",""
"7786","Amigos","High","Low",0,-0.339128747661235,-1.65720703084209,0.978949535519617,0.814,"ns",1,NA,"690.372","19","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7786","Amigos","High","Medium",0,-0.332555197222431,-1.74242102567856,1.0773106312337,0.841,"ns",1,NA,"690.372","19","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"7786","Amigos","Low","Medium",0,0.00657355043880337,-0.814480897204628,0.827627998082235,1,"ns",1,NA,"690.372","19","Small peptides","Tripeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides"
"779_i","Amigos","High","Low",0,-0.362248601852224,-1.86818799190101,1.14369078819657,0.836,"ns",1,NA,"504.2851 OR 521.3124","267","Peptide alkaloids","Depsipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"779_i","Amigos","High","Medium",0,-0.667153158279937,-2.27796225273836,0.943655936178482,0.589,"ns",1,NA,"504.2851 OR 521.3124","267","Peptide alkaloids","Depsipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"779_i","Amigos","Low","Medium",0,-0.304904556427713,-1.24298103478157,0.633171921926146,0.721,"ns",1,NA,"504.2851 OR 521.3124","267","Peptide alkaloids","Depsipeptides","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"783_i","Amigos","High","Low",0,0.119506357779596,-0.73492338166887,0.973936097228061,0.941,"ns",1,NA,"456.2961",NA,NA,NA,NA,NA,NA,NA,NA
"783_i","Amigos","High","Medium",0,0.0706013442940843,-0.843328661105891,0.98453134969406,0.982,"ns",1,NA,"456.2961",NA,NA,NA,NA,NA,NA,NA,NA
"783_i","Amigos","Low","Medium",0,-0.0489050134855114,-0.581144522113182,0.483334495142159,0.974,"ns",1,NA,"456.2961",NA,NA,NA,NA,NA,NA,NA,NA
"784_i","Amigos","High","Low",0,-0.150741041967993,-1.73264161706222,1.43115953312623,0.972,"ns",1,NA,"326.233 OR 343.2597 OR 348.2148","36 OR 177","Peptide alkaloids","Simple amide alkaloids","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Fatty Acyls","Amino acids, peptides, and analogues OR Fatty acids and conjugates","Amino acids and derivatives"
"784_i","Amigos","High","Medium",0,-0.456472417162728,-2.14853243613084,1.23558760180538,0.798,"ns",1,NA,"326.233 OR 343.2597 OR 348.2148","36 OR 177","Peptide alkaloids","Simple amide alkaloids","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Fatty Acyls","Amino acids, peptides, and analogues OR Fatty acids and conjugates","Amino acids and derivatives"
"784_i","Amigos","Low","Medium",0,-0.305731375194735,-1.29112542916278,0.679662678773306,0.742,"ns",1,NA,"326.233 OR 343.2597 OR 348.2148","36 OR 177","Peptide alkaloids","Simple amide alkaloids","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Fatty Acyls","Amino acids, peptides, and analogues OR Fatty acids and conjugates","Amino acids and derivatives"
"785_i","Amigos","High","Low",0,-0.522165692123171,-1.64625487236928,0.60192348812294,0.514,"ns",1,"Spectral Match to 1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine from NIST14 OR Suspect related to 1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine (predicted molecular formula: C30H43NO4) with delta m/z 56.062 (putative explanation: Diethylation, analogous to Dimethylation|Gly->Leu/Ile substitution; atomic difference: 4C,8H|4C,8H)","482.3248 OR 504.3073 OR 526.2885","2 OR 9 OR 34","Glycerophospholipids","Glycerophosphocholines OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Glycerophospholipids","Amino acids, peptides, and analogues OR Glycerophosphocholines","Amino acids and derivatives OR Lysophosphatidylcholines"
"785_i","Amigos","High","Medium",0,-0.255814321090292,-1.45818214976106,0.946553507580476,0.869,"ns",1,"Spectral Match to 1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine from NIST14 OR Suspect related to 1-Myristoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine (predicted molecular formula: C30H43NO4) with delta m/z 56.062 (putative explanation: Diethylation, analogous to Dimethylation|Gly->Leu/Ile substitution; atomic difference: 4C,8H|4C,8H)","482.3248 OR 504.3073 OR 526.2885","2 OR 9 OR 34","Glycerophospholipids","Glycerophosphocholines OR Glycerophosphoethanolamines","Fatty acids","Lipids and lipid-like molecules OR Organic acids and derivatives","Carboxylic acids and derivatives OR Glycerophospholipids","Amino acids, peptides, and analogues OR Glycerophosphocholines","Amino acids and derivatives OR Lysophosphatidylcholines"
